"uuid","lat","lon","depth","time","name","provider"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.217943","-110.083102","22.4","2019-04-17T18:49:07","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.217975","-110.083083","22.5","2019-04-17T18:49:09","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218007","-110.083065","22.6","2019-04-17T18:49:11","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218055","-110.083037","22.7","2019-04-17T18:49:13","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218087","-110.083018","23.0","2019-04-17T18:49:16","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218118","-110.083002","23.1","2019-04-17T18:49:17","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218148","-110.082983","23.2","2019-04-17T18:49:20","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.21818","-110.082967","23.4","2019-04-17T18:49:22","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218212","-110.082948","23.5","2019-04-17T18:49:24","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218258","-110.082922","23.7","2019-04-17T18:49:26","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.21829","-110.082903","24.0","2019-04-17T18:49:29","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218323","-110.082883","24.1","2019-04-17T18:49:31","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218355","-110.082865","24.2","2019-04-17T18:49:32","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218388","-110.082845","24.6","2019-04-17T18:49:35","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218422","-110.082825","24.9","2019-04-17T18:49:37","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.21847","-110.082797","24.9","2019-04-17T18:49:39","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218502","-110.082777","25.3","2019-04-17T18:49:42","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218535","-110.082758","25.6","2019-04-17T18:49:44","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218568","-110.082738","25.8","2019-04-17T18:49:46","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218602","-110.082718","26.5","2019-04-17T18:49:48","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.21865","-110.08269","26.7","2019-04-17T18:49:50","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218683","-110.082672","27.3","2019-04-17T18:49:52","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218717","-110.082653","27.8","2019-04-17T18:49:55","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218748","-110.082633","28.6","2019-04-17T18:49:57","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.21878","-110.082615","29.1","2019-04-17T18:49:59","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218813","-110.082595","29.8","2019-04-17T18:50:01","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218845","-110.082577","30.7","2019-04-17T18:50:03","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218892","-110.08255","31.4","2019-04-17T18:50:06","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218923","-110.08253","31.9","2019-04-17T18:50:07","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218955","-110.082512","32.3","2019-04-17T18:50:10","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.218987","-110.082493","32.8","2019-04-17T18:50:12","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219018","-110.082473","33.1","2019-04-17T18:50:14","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219065","-110.082445","33.4","2019-04-17T18:50:16","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219098","-110.082423","33.8","2019-04-17T18:50:19","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219132","-110.082403","33.7","2019-04-17T18:50:21","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219163","-110.082383","33.8","2019-04-17T18:50:22","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219197","-110.082362","33.9","2019-04-17T18:50:25","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.21923","-110.082342","34.1","2019-04-17T18:50:27","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219282","-110.08231","34.1","2019-04-17T18:50:29","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219317","-110.08229","34.3","2019-04-17T18:50:32","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219352","-110.082268","34.5","2019-04-17T18:50:34","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219385","-110.082248","34.6","2019-04-17T18:50:36","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219422","-110.08223","34.6","2019-04-17T18:50:37","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219457","-110.08221","34.8","2019-04-17T18:50:40","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219493","-110.082192","35.0","2019-04-17T18:50:42","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219548","-110.082163","35.0","2019-04-17T18:50:45","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219583","-110.082147","35.2","2019-04-17T18:50:47","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219618","-110.08213","35.3","2019-04-17T18:50:49","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219652","-110.082113","35.3","2019-04-17T18:50:51","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219687","-110.082098","35.5","2019-04-17T18:50:53","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219737","-110.082073","35.5","2019-04-17T18:50:55","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219768","-110.082058","35.7","2019-04-17T18:50:57","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.2198","-110.082042","35.9","2019-04-17T18:51:00","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.21983","-110.082025","35.9","2019-04-17T18:51:02","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219862","-110.082008","35.9","2019-04-17T18:51:04","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.21989","-110.081992","35.9","2019-04-17T18:51:06","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219935","-110.081965","36.2","2019-04-17T18:51:08","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219963","-110.081948","36.2","2019-04-17T18:51:11","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.219992","-110.08193","36.2","2019-04-17T18:51:12","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.22002","-110.081912","36.4","2019-04-17T18:51:15","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220048","-110.081892","36.4","2019-04-17T18:51:17","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220077","-110.081872","36.4","2019-04-17T18:51:19","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220103","-110.08185","36.6","2019-04-17T18:51:21","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220143","-110.081817","36.6","2019-04-17T18:51:23","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220172","-110.081793","36.6","2019-04-17T18:51:26","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.2202","-110.08177","36.6","2019-04-17T18:51:27","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220228","-110.081748","36.8","2019-04-17T18:51:30","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220255","-110.081725","36.8","2019-04-17T18:51:32","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220298","-110.08169","36.9","2019-04-17T18:51:34","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220328","-110.08167","37.0","2019-04-17T18:51:37","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220358","-110.081648","37.1","2019-04-17T18:51:39","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220388","-110.081627","37.1","2019-04-17T18:51:41","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.22042","-110.081607","37.1","2019-04-17T18:51:43","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220465","-110.081578","37.2","2019-04-17T18:51:45","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220497","-110.08156","37.3","2019-04-17T18:51:47","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220528","-110.081543","37.3","2019-04-17T18:51:50","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220562","-110.081527","37.3","2019-04-17T18:51:52","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220593","-110.08151","37.4","2019-04-17T18:51:54","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.22064","-110.081487","37.5","2019-04-17T18:51:56","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220672","-110.08147","37.6","2019-04-17T18:51:59","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220703","-110.081455","37.6","2019-04-17T18:52:01","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220735","-110.08144","37.6","2019-04-17T18:52:02","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220765","-110.081425","37.7","2019-04-17T18:52:05","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220795","-110.08141","37.7","2019-04-17T18:52:07","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220838","-110.081387","37.9","2019-04-17T18:52:09","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220868","-110.08137","37.9","2019-04-17T18:52:12","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220897","-110.081355","37.9","2019-04-17T18:52:14","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220927","-110.081338","37.9","2019-04-17T18:52:16","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220955","-110.08132","37.9","2019-04-17T18:52:18","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.220998","-110.081295","38.2","2019-04-17T18:52:20","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221025","-110.081278","38.2","2019-04-17T18:52:22","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221053","-110.081263","38.2","2019-04-17T18:52:25","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221082","-110.081247","38.3","2019-04-17T18:52:27","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.22111","-110.081228","38.4","2019-04-17T18:52:29","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221138","-110.081212","38.4","2019-04-17T18:52:31","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221182","-110.081185","38.6","2019-04-17T18:52:33","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221212","-110.081167","38.6","2019-04-17T18:52:36","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221242","-110.081147","38.6","2019-04-17T18:52:37","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221273","-110.081128","38.7","2019-04-17T18:52:40","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221303","-110.081112","38.7","2019-04-17T18:52:42","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221333","-110.081095","38.8","2019-04-17T18:52:44","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221363","-110.08108","38.8","2019-04-17T18:52:46","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221412","-110.081053","38.8","2019-04-17T18:52:48","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221443","-110.081038","39.1","2019-04-17T18:52:50","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221475","-110.081023","39.1","2019-04-17T18:52:52","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221505","-110.081012","39.3","2019-04-17T18:52:55","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.221552","-110.080992","39.3","2019-04-17T18:52:57","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243085","-110.070827","84.6","2019-04-17T19:19:40","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243126","-110.070808","84.8","2019-04-17T19:19:42","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243154","-110.070793","84.9","2019-04-17T19:19:44","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243181","-110.070778","85.0","2019-04-17T19:19:46","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.24321","-110.070763","85.2","2019-04-17T19:19:48","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243238","-110.070746","84.9","2019-04-17T19:19:50","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243266","-110.07073","84.9","2019-04-17T19:19:52","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.24331","-110.070706","84.9","2019-04-17T19:19:55","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243339","-110.070691","85.1","2019-04-17T19:19:57","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243368","-110.070677","84.9","2019-04-17T19:19:59","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243397","-110.070663","84.9","2019-04-17T19:20:01","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243427","-110.07065","85.2","2019-04-17T19:20:04","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243456","-110.070637","85.2","2019-04-17T19:20:05","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243485","-110.070625","85.2","2019-04-17T19:20:07","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243528","-110.070608","85.2","2019-04-17T19:20:10","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243557","-110.070598","85.2","2019-04-17T19:20:12","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243584","-110.070587","85.2","2019-04-17T19:20:14","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243612","-110.070577","85.2","2019-04-17T19:20:16","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243639","-110.070568","85.5","2019-04-17T19:20:18","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243665","-110.07056","85.5","2019-04-17T19:20:20","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243704","-110.070548","85.5","2019-04-17T19:20:23","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243728","-110.07054","85.5","2019-04-17T19:20:25","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243752","-110.070532","85.7","2019-04-17T19:20:27","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243777","-110.070524","85.8","2019-04-17T19:20:29","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243801","-110.070517","85.7","2019-04-17T19:20:32","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243837","-110.070505","85.8","2019-04-17T19:20:34","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243861","-110.070495","85.8","2019-04-17T19:20:36","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243885","-110.070485","85.8","2019-04-17T19:20:38","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243909","-110.070473","85.8","2019-04-17T19:20:40","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243944","-110.070455","85.8","2019-04-17T19:20:43","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243957","-110.070448","85.8","2019-04-17T19:20:44","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.243982","-110.070434","86.0","2019-04-17T19:20:47","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244018","-110.070413","86.1","2019-04-17T19:20:49","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244043","-110.070398","86.1","2019-04-17T19:20:51","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244068","-110.070383","86.1","2019-04-17T19:20:53","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244094","-110.070369","86.1","2019-04-17T19:20:55","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244134","-110.070346","86.2","2019-04-17T19:20:58","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.24416","-110.070332","86.4","2019-04-17T19:21:00","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244188","-110.070317","86.3","2019-04-17T19:21:02","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244216","-110.070303","86.4","2019-04-17T19:21:04","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244246","-110.070288","86.4","2019-04-17T19:21:06","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244276","-110.070273","86.4","2019-04-17T19:21:08","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244323","-110.070253","86.7","2019-04-17T19:21:11","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244355","-110.07024","86.7","2019-04-17T19:21:13","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244388","-110.070229","86.7","2019-04-17T19:21:15","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244419","-110.07022","86.7","2019-04-17T19:21:17","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244467","-110.070206","86.7","2019-04-17T19:21:20","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244498","-110.070199","87.0","2019-04-17T19:21:22","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244529","-110.070193","87.0","2019-04-17T19:21:24","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244559","-110.070186","87.0","2019-04-17T19:21:26","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244589","-110.070182","87.0","2019-04-17T19:21:28","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244634","-110.070174","87.0","2019-04-17T19:21:31","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244663","-110.07017","87.5","2019-04-17T19:21:33","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244692","-110.070164","87.3","2019-04-17T19:21:35","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244721","-110.070159","87.3","2019-04-17T19:21:37","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244749","-110.070153","87.3","2019-04-17T19:21:39","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244776","-110.070147","87.3","2019-04-17T19:21:41","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244817","-110.070139","87.3","2019-04-17T19:21:44","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244829","-110.070135","87.3","2019-04-17T19:21:45","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244856","-110.070129","87.3","2019-04-17T19:21:47","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244894","-110.070119","87.3","2019-04-17T19:21:50","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.24492","-110.070113","87.3","2019-04-17T19:21:52","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244945","-110.070106","87.3","2019-04-17T19:21:54","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244969","-110.070099","87.3","2019-04-17T19:21:56","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.244994","-110.070091","87.5","2019-04-17T19:21:58","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.245018","-110.070082","87.6","2019-04-17T19:22:00","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.245043","-110.070072","87.6","2019-04-17T19:22:02","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.245068","-110.070061","87.6","2019-04-17T19:22:04","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.245105","-110.070044","87.6","2019-04-17T19:22:07","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.24513","-110.070032","87.6","2019-04-17T19:22:09","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.245155","-110.070019","87.6","2019-04-17T19:22:11","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.245181","-110.070006","87.6","2019-04-17T19:22:13","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.245207","-110.069992","87.6","2019-04-17T19:22:16","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.245245","-110.06997","87.7","2019-04-17T19:22:18","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.245271","-110.069955","87.8","2019-04-17T19:22:20","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.372653","-110.28062","17.6","2019-04-17T22:03:31","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.372667","-110.28068","17.5","2019-04-17T22:03:33","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.372684","-110.280741","17.5","2019-04-17T22:03:35","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.37271","-110.280832","17.5","2019-04-17T22:03:38","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.37273","-110.280891","17.5","2019-04-17T22:03:40","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.372777","-110.280988","17.4","2019-04-17T22:03:42","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.372772","-110.281008","17.4","2019-04-17T22:03:44","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.372792","-110.281066","17.4","2019-04-17T22:03:46","Tenacity","Rose Point"
"20263cbb7bfbc0c06a8f7013a83b2ba0","24.372817","-110.28116","17.3","2019-04-17T22:03:49","Tenacity","Rose Point"
